multilabel_id;query;filters;gold_answers;answer;context;exact_match;f1;exact_match_context_scope;f1_context_scope;exact_match_document_id_scope;f1_document_id_scope;exact_match_document_id_and_context_scope;f1_document_id_and_context_scope;gold_contexts;rank;document_ids;gold_document_ids;offsets_in_document;gold_offsets_in_documents;offsets_in_context;gold_offsets_in_contexts;gold_answers_exact_match;gold_answers_f1;gold_documents_id_match;gold_contexts_similarity;type;node;eval_mode;index;full_context;answer_source
b16f69f3f36a3b6dbbfc223ce2e14c24;O que é  o Sistema Solus?;;['um questionário disponibilizado pela Universidade, em que são solicitadas informações pessoais do empreendedor e da empresa'];um “braço executivo do sistema produtivo;o apareça de forma tão presente”, a engenharia é em si um “braço executivo do sistema produtivo” e quando utilizada sua técnica inadequadamente, pode ;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;['A fim de preparar a Escola para fomentar a criação de lideranças em inovação, a diretoria da Escola Politécnica quer conhecer as empresas-filhas da instituição, ou seja, as empresas criadas por alunos, ex-alunos, funcionários e docentes. A Poli optou por realizar o seu mapeamento por meio de um sistema criado pela Agência USP de Inovação para conhecer os perfis dos empreendedores. O Sistema Solus é um questionário disponibilizado pela Universidade, em que são solicitadas informações pessoais do empreendedor e da empresa.'];1.0;['4f4da616fb35263d07d8306d0abc7065'];['b75c2b06571084a53a491ea63434140a'];[{'start': 167, 'end': 207}];[{'start': 402, 'end': 525}];[{'start': 55, 'end': 95}];[{'start': 402, 'end': 525}];[0];[0.18181818181818182];[0.0];[47.651006711409394];answer;Reader;integrated;0;Portanto, mesmo que em alguns ramos de elétrica, como aqueles dedicados a chips e softwares, “o ser humano já não apareça de forma tão presente”, a engenharia é em si um “braço executivo do sistema produtivo” e quando utilizada sua técnica inadequadamente, pode vir a prejudicar o meio ambiente – o que cai em relação direta com a sociedade que o cerca.;Portanto, mesmo que em alguns ramos de elétrica, como aqueles dedicados a chips e softwares, “o ser humano já não apareça de forma tão presente”, a engenharia é em si um “braço executivo do sistema produtivo” e quando utilizada sua técnica inadequadamente, pode vir a prejudicar o meio ambiente – o que cai em relação direta com a sociedade que o cerca.
678875b0f79502176244709cc7b91ac3;O que são as empresas-filhas da instituição?;;['empresas criadas por alunos, ex-alunos, funcionários e docentes'];empresas fabris;ológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;['A fim de preparar a Escola para fomentar a criação de lideranças em inovação, a diretoria da Escola Politécnica quer conhecer as empresas-filhas da instituição, ou seja, as empresas criadas por alunos, ex-alunos, funcionários e docentes. A Poli optou por realizar o seu mapeamento por meio de um sistema criado pela Agência USP de Inovação para conhecer os perfis dos empreendedores. O Sistema Solus é um questionário disponibilizado pela Universidade, em que são solicitadas informações pessoais do empreendedor e da empresa.'];1.0;['60a3fd6636ef98683db5bc7e18a96f6f'];['b75c2b06571084a53a491ea63434140a'];[{'start': 110, 'end': 125}];[{'start': 173, 'end': 236}];[{'start': 68, 'end': 83}];[{'start': 173, 'end': 236}];[0];[0.2];[0.0];[47.333333333333336];answer;Reader;integrated;0;O objetivo é dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural (Prominp) oferece cursos de formação e de pós-graduação lato sensu. São cursos voltados para toda a cadeia produtiva de petróleo e gás.;O objetivo é dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural (Prominp) oferece cursos de formação e de pós-graduação lato sensu. São cursos voltados para toda a cadeia produtiva de petróleo e gás.
de2109fa50ca7c8393a8dc785c25fa65;Sobre o que dispõe a Lei Geral de Proteção de Dados Pessoais?;;['sobre o tratamento de dados pessoais'];tratamento de dados pessoais;oais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liber;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.8;['A Lei Geral de Proteção de Dados Pessoais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.'];1.0;['795d175a10251ddd0a68a663959e4614'];['795d175a10251ddd0a68a663959e4614'];[{'start': 98, 'end': 126}];[{'start': 90, 'end': 126}];[{'start': 61, 'end': 89}];[{'start': 90, 'end': 126}];[0];[0.8];[1.0];[100.0];answer;Reader;integrated;0;A Lei Geral de Proteção de Dados Pessoais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.;A Lei Geral de Proteção de Dados Pessoais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.
9d2e9129afc6dcd9a0824842b9f23805;Qual é o objetivo da Lei Geral de Proteção de Dados Pessoais?;;['proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural'];proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural;ssoais com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;['A Lei Geral de Proteção de Dados Pessoais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.'];1.0;['795d175a10251ddd0a68a663959e4614'];['795d175a10251ddd0a68a663959e4614'];[{'start': 145, 'end': 269}];[{'start': 145, 'end': 269}];[{'start': 25, 'end': 149}];[{'start': 145, 'end': 269}];[1];[1.0];[1.0];[100.0];answer;Reader;integrated;0;A Lei Geral de Proteção de Dados Pessoais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.;A Lei Geral de Proteção de Dados Pessoais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.
3612f0b164dab6314a8a405b095d3d38;Desde quando a Escola Politécnica tem realizado atividades no dia internacional da mulher?;;['Desde 2018'];2018; 8 de março de 2022 – Desde 2018, a Escola Politécnica da USP tem realizado atividades no dia 8 de março, em que se celebra o Dia Internacional da Mul;0.0;0.6666666666666666;0.0;0.6666666666666666;0.0;0.6666666666666666;0.0;0.6666666666666666;[' 8 de março de 2022 – Desde 2018, a Escola Politécnica da USP tem realizado atividades no dia 8 de março, em que se celebra o Dia Internacional da Mulher. Neste ano, a diretoria da Poli e organizações de estudantes e engenheiras formadas optaram por concentrar os seus esforços em receber as calouras, que ingressam na Escola em março de 2022, em um contexto de retomada das atividades presenciais da Universidade.'];1.0;['c3bb535f935165dffaee63722c026fd6'];['c3bb535f935165dffaee63722c026fd6'];[{'start': 28, 'end': 32}];[{'start': 22, 'end': 32}];[{'start': 28, 'end': 32}];[{'start': 22, 'end': 32}];[0];[0.6666666666666666];[1.0];[100.0];answer;Reader;integrated;0; 8 de março de 2022 – Desde 2018, a Escola Politécnica da USP tem realizado atividades no dia 8 de março, em que se celebra o Dia Internacional da Mulher. Neste ano, a diretoria da Poli e organizações de estudantes e engenheiras formadas optaram por concentrar os seus esforços em receber as calouras, que ingressam na Escola em março de 2022, em um contexto de retomada das atividades presenciais da Universidade.; 8 de março de 2022 – Desde 2018, a Escola Politécnica da USP tem realizado atividades no dia 8 de março, em que se celebra o Dia Internacional da Mulher. Neste ano, a diretoria da Poli e organizações de estudantes e engenheiras formadas optaram por concentrar os seus esforços em receber as calouras, que ingressam na Escola em março de 2022, em um contexto de retomada das atividades presenciais da Universidade.
a461304e657a49082dfa9605c6cda934;Quando se celebra o Dia Internacional da Mulher?;;['no dia 8 de março'];8 de março de 2022 – Desde 2018; 8 de março de 2022 – Desde 2018, a Escola Politécnica da USP tem realizado atividades no dia 8 de março, em que se celebra o Dia Internacional da Mul;0.0;0.4615384615384615;0.0;0.4615384615384615;0.0;0.4615384615384615;0.0;0.4615384615384615;[' 8 de março de 2022 – Desde 2018, a Escola Politécnica da USP tem realizado atividades no dia 8 de março, em que se celebra o Dia Internacional da Mulher. Neste ano, a diretoria da Poli e organizações de estudantes e engenheiras formadas optaram por concentrar os seus esforços em receber as calouras, que ingressam na Escola em março de 2022, em um contexto de retomada das atividades presenciais da Universidade.'];1.0;['c3bb535f935165dffaee63722c026fd6'];['c3bb535f935165dffaee63722c026fd6'];[{'start': 1, 'end': 32}];[{'start': 87, 'end': 104}];[{'start': 1, 'end': 32}];[{'start': 87, 'end': 104}];[0];[0.4615384615384615];[1.0];[100.0];answer;Reader;integrated;0; 8 de março de 2022 – Desde 2018, a Escola Politécnica da USP tem realizado atividades no dia 8 de março, em que se celebra o Dia Internacional da Mulher. Neste ano, a diretoria da Poli e organizações de estudantes e engenheiras formadas optaram por concentrar os seus esforços em receber as calouras, que ingressam na Escola em março de 2022, em um contexto de retomada das atividades presenciais da Universidade.; 8 de março de 2022 – Desde 2018, a Escola Politécnica da USP tem realizado atividades no dia 8 de março, em que se celebra o Dia Internacional da Mulher. Neste ano, a diretoria da Poli e organizações de estudantes e engenheiras formadas optaram por concentrar os seus esforços em receber as calouras, que ingressam na Escola em março de 2022, em um contexto de retomada das atividades presenciais da Universidade.
bc2c2b43c9c84ed2cdece446518468b6;O que o Banco de Vagas da Associação dos Engenheiros Politécnicos (AEP) permite?;;['permite tanto que profissionais cadastrem seus currículos, quanto que instituições publiquem oportunidades de trabalho'];as melhores oportunidades dentro da graduação;rsidade, a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação. Na Poli, existem três modalidades de internacional;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;['Ao submeter este formulário, você autoriza a publicação do seu material. O vídeo do projeto será divulgado no canal da Poli no Youtube: https://www.youtube.com/escolapolitecnica  Associação de ex-alunos da Poli disponibiliza banco de vagas para os politécnicos A Associação dos Engenheiros Politécnicos (AEP) oferece, em seu site, uma plataforma para integrar os interesses de empresas e dos engenheiros formados na Escola Politécnica da USP. Introduzido junto com a remodelação do site, concluída ao final do ano passado, o Banco de Vagas permite tanto que profissionais cadastrem seus currículos, quanto que instituições publiquem oportunidades de trabalho.'];1.0;['e0772127fdb2a6a661752cff90f162c8'];['4c26f085f27f12a61d81903b82d98d'];[{'start': 299, 'end': 344}];[{'start': 540, 'end': 658}];[{'start': 53, 'end': 98}];[{'start': 540, 'end': 658}];[0];[0.1];[0.0];[45.14541387024609];answer;Reader;integrated;0;A Comissão de Relações Internacionais da Escola, conhecida pela sigla CRInt, é o escritório responsável pelos convênios e parcerias com universidades do exterior. Segundo o professor Márcio Lobo Netto, diretor de mobilidade internacional da universidade, a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação. Na Poli, existem três modalidades de internacionalização: duplo diploma, aproveitamento de estudos e intercâmbio aberto.;A Comissão de Relações Internacionais da Escola, conhecida pela sigla CRInt, é o escritório responsável pelos convênios e parcerias com universidades do exterior. Segundo o professor Márcio Lobo Netto, diretor de mobilidade internacional da universidade, a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação. Na Poli, existem três modalidades de internacionalização: duplo diploma, aproveitamento de estudos e intercâmbio aberto.
447c186ef0079af6b85278afee46bc3d;Qual a capacidade do incinerador da empresa Essencis?;;['O equipamento tem a capacidade de incinerar 800 kg de resíduos por dia, incluindo sólidos, pastosos e líquidos.'];800 kg de resíduos por dia;e Pública da USP. O equipamento tem a capacidade de incinerar 800 kg de resíduos por dia, incluindo sólidos, pastosos e líquidos. Este método é o mais;0.0;0.5217391304347826;0.0;0.5217391304347826;0.0;0.5217391304347826;0.0;0.5217391304347826;['Em novembro de 2018, o Poli Recicla realizou uma visita técnica ao incinerador da empresa Essencis, com a turma de Engenharia Ambiental, organizada pela Professora Wanda Günther da Faculdade de Saúde Pública da USP. O equipamento tem a capacidade de incinerar 800 kg de resíduos por dia, incluindo sólidos, pastosos e líquidos. Este método é o mais eficiente para os resíduos perigosos, como os químicos, pois a matéria é desintegrada de forma controlada sem produzir grandes danos ao meio ambiente.'];1.0;['e0e2fb94be3de9853d83f1be9434e298'];['e0e2fb94be3de9853d83f1be9434e298'];[{'start': 260, 'end': 286}];[{'start': 216, 'end': 327}];[{'start': 62, 'end': 88}];[{'start': 216, 'end': 327}];[0];[0.5217391304347826];[1.0];[100.0];answer;Reader;integrated;0;Em novembro de 2018, o Poli Recicla realizou uma visita técnica ao incinerador da empresa Essencis, com a turma de Engenharia Ambiental, organizada pela Professora Wanda Günther da Faculdade de Saúde Pública da USP. O equipamento tem a capacidade de incinerar 800 kg de resíduos por dia, incluindo sólidos, pastosos e líquidos. Este método é o mais eficiente para os resíduos perigosos, como os químicos, pois a matéria é desintegrada de forma controlada sem produzir grandes danos ao meio ambiente.;Em novembro de 2018, o Poli Recicla realizou uma visita técnica ao incinerador da empresa Essencis, com a turma de Engenharia Ambiental, organizada pela Professora Wanda Günther da Faculdade de Saúde Pública da USP. O equipamento tem a capacidade de incinerar 800 kg de resíduos por dia, incluindo sólidos, pastosos e líquidos. Este método é o mais eficiente para os resíduos perigosos, como os químicos, pois a matéria é desintegrada de forma controlada sem produzir grandes danos ao meio ambiente.
737abef798b03c013c92eb5c84d160f6;O que é a Aucani?;;[' A Agência USP de Cooperação Acadêmica Nacional e Internacional '];Agência USP de Cooperação Acadêmica Nacional e Internacional; A Agência USP de Cooperação Acadêmica Nacional e Internacional (Aucani) é o órgão responsável pela oficialização dessas parcerias no âmbito geral da ;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;[' A Agência USP de Cooperação Acadêmica Nacional e Internacional (Aucani) é o órgão responsável pela oficialização dessas parcerias no âmbito geral da universidade e, cada Unidade, por meio de seu escritório internacional, responsável no âmbito local. Seu objetivo é estabelecer estratégias de relacionamento entre a USP, instituições universitárias, órgãos públicos e a sociedade, para suporte à cooperação acadêmica em matéria de ensino, pesquisa, cultura e extensão universitária, nos âmbitos nacional e internacional.'];1.0;['a2c50893ab83faff981511d29649494c'];['a2c50893ab83faff981511d29649494c'];[{'start': 3, 'end': 63}];[{'start': 0, 'end': 64}];[{'start': 3, 'end': 63}];[{'start': 0, 'end': 64}];[1];[1.0];[1.0];[100.0];answer;Reader;integrated;0; A Agência USP de Cooperação Acadêmica Nacional e Internacional (Aucani) é o órgão responsável pela oficialização dessas parcerias no âmbito geral da universidade e, cada Unidade, por meio de seu escritório internacional, responsável no âmbito local. Seu objetivo é estabelecer estratégias de relacionamento entre a USP, instituições universitárias, órgãos públicos e a sociedade, para suporte à cooperação acadêmica em matéria de ensino, pesquisa, cultura e extensão universitária, nos âmbitos nacional e internacional.; A Agência USP de Cooperação Acadêmica Nacional e Internacional (Aucani) é o órgão responsável pela oficialização dessas parcerias no âmbito geral da universidade e, cada Unidade, por meio de seu escritório internacional, responsável no âmbito local. Seu objetivo é estabelecer estratégias de relacionamento entre a USP, instituições universitárias, órgãos públicos e a sociedade, para suporte à cooperação acadêmica em matéria de ensino, pesquisa, cultura e extensão universitária, nos âmbitos nacional e internacional.
25919386b7e78d49ebe63889b0ba98e4;Qual o objetivo da Aucani?;;['Seu objetivo é estabelecer estratégias de relacionamento entre a USP, instituições universitárias, órgãos públicos e a sociedade'];estabelecer estratégias de relacionamento entre a USP, instituições universitárias, órgãos públicos e a sociedade, para suporte à cooperação acadêmica em matéria de ensino, pesquisa, cultura e extensão universitária; estabelecer estratégias de relacionamento entre a USP, instituições universitárias, órgãos públicos e a sociedade, para suporte à cooperação acadêmica em matéria de ensino, pesquisa, cultura e extensão universitária;0.0;0.5853658536585367;0.0;0.5853658536585367;0.0;0.5853658536585367;0.0;0.5853658536585367;[' A Agência USP de Cooperação Acadêmica Nacional e Internacional (Aucani) é o órgão responsável pela oficialização dessas parcerias no âmbito geral da universidade e, cada Unidade, por meio de seu escritório internacional, responsável no âmbito local. Seu objetivo é estabelecer estratégias de relacionamento entre a USP, instituições universitárias, órgãos públicos e a sociedade, para suporte à cooperação acadêmica em matéria de ensino, pesquisa, cultura e extensão universitária, nos âmbitos nacional e internacional.'];1.0;['a2c50893ab83faff981511d29649494c'];['a2c50893ab83faff981511d29649494c'];[{'start': 266, 'end': 481}];[{'start': 251, 'end': 379}];[{'start': 1, 'end': 216}];[{'start': 251, 'end': 379}];[0];[0.5853658536585367];[1.0];[100.0];answer;Reader;integrated;0; A Agência USP de Cooperação Acadêmica Nacional e Internacional (Aucani) é o órgão responsável pela oficialização dessas parcerias no âmbito geral da universidade e, cada Unidade, por meio de seu escritório internacional, responsável no âmbito local. Seu objetivo é estabelecer estratégias de relacionamento entre a USP, instituições universitárias, órgãos públicos e a sociedade, para suporte à cooperação acadêmica em matéria de ensino, pesquisa, cultura e extensão universitária, nos âmbitos nacional e internacional.; A Agência USP de Cooperação Acadêmica Nacional e Internacional (Aucani) é o órgão responsável pela oficialização dessas parcerias no âmbito geral da universidade e, cada Unidade, por meio de seu escritório internacional, responsável no âmbito local. Seu objetivo é estabelecer estratégias de relacionamento entre a USP, instituições universitárias, órgãos públicos e a sociedade, para suporte à cooperação acadêmica em matéria de ensino, pesquisa, cultura e extensão universitária, nos âmbitos nacional e internacional.
ffb9b446802e0ca271de4e92e489ac33;Qual a duração do Aproveitamento de Estudos?;;['costuma variar entre quatro e doze meses,'];entre quatro e doze meses;somente o diploma da Poli. . O tempo de duração costuma variar entre quatro e doze meses, e a liberdade do curso é maior já que não hádisciplinas obri;0.0;0.8333333333333333;0.0;0.8333333333333333;0.0;0.8333333333333333;0.0;0.8333333333333333;['As instituições de ensinoconveniadas são de excelência, a maioria na Europa, e os processos seletivos costumam acontecer entre agosto e setembro. A internacionalização por aproveitamento de estudos oferece mais opções de destinos para os estudantes e as aulas cursadas fora são consideradas no histórico escolar, porém, ao final do período, o estudante recebe somente o diploma da Poli. . O tempo de duração costuma variar entre quatro e doze meses, e a liberdade do curso é maior já que não hádisciplinas obrigatórias para o diploma.'];1.0;['1dddcd1192863b3e4052fc20489d52c7'];['1dddcd1192863b3e4052fc20489d52c7'];[{'start': 423, 'end': 448}];[{'start': 408, 'end': 449}];[{'start': 63, 'end': 88}];[{'start': 408, 'end': 449}];[0];[0.8333333333333333];[1.0];[100.0];answer;Reader;integrated;0;As instituições de ensinoconveniadas são de excelência, a maioria na Europa, e os processos seletivos costumam acontecer entre agosto e setembro. A internacionalização por aproveitamento de estudos oferece mais opções de destinos para os estudantes e as aulas cursadas fora são consideradas no histórico escolar, porém, ao final do período, o estudante recebe somente o diploma da Poli. . O tempo de duração costuma variar entre quatro e doze meses, e a liberdade do curso é maior já que não hádisciplinas obrigatórias para o diploma.;As instituições de ensinoconveniadas são de excelência, a maioria na Europa, e os processos seletivos costumam acontecer entre agosto e setembro. A internacionalização por aproveitamento de estudos oferece mais opções de destinos para os estudantes e as aulas cursadas fora são consideradas no histórico escolar, porém, ao final do período, o estudante recebe somente o diploma da Poli. . O tempo de duração costuma variar entre quatro e doze meses, e a liberdade do curso é maior já que não hádisciplinas obrigatórias para o diploma.
